id	GSM5176138_Control	GSM5176139_Control	GSM5176140_Control	GSM5176141_Control	GSM5176142_Control	GSM1332201_Control	GSM1332202_Control	GSM1332203_Control	GSM1332204_Control	GSM1332205_Control	GSM1332206_Control	GSM1332207_Control	GSM1332208_Control	GSM1332209_Control	GSM1332210_Control	GSM1337304_Control	GSM1337305_Control	GSM1337306_Control	GSM1337307_Control	GSM1337308_Control	GSM1337309_Control	GSM1337310_Control	GSM1337311_Control	GSM1337312_Control	GSM1337313_Control	GSM5176143_Treat	GSM5176144_Treat	GSM5176145_Treat	GSM5176146_Treat	GSM5176147_Treat	GSM5176148_Treat	GSM1332211_Treat	GSM1332212_Treat	GSM1332213_Treat	GSM1332214_Treat	GSM1332215_Treat	GSM1332216_Treat	GSM1332217_Treat	GSM1332218_Treat	GSM1332219_Treat	GSM1332220_Treat	GSM1337327_Treat	GSM1337328_Treat	GSM1337329_Treat	GSM1337330_Treat	GSM1337331_Treat	GSM1337332_Treat	GSM1337333_Treat	GSM1337334_Treat	GSM1337335_Treat	GSM1337336_Treat	GSM1339633_Treat	GSM1339632_Treat	GSM1339631_Treat	GSM1339630_Treat	GSM1339629_Treat	GSM1339628_Treat
GJA1	10.3583689	10.1688052	10.6744767	10.8886766	10.5636347	10.0616844	10.5244308	11.084659	10.4652165	11.074284	11.3751531	11.256839	11.589343	10.1555047	10.2990514	11.9157511	10.5758446	10.6989204	11.7145305	11.6585368	10.0386553	11.2676107	10.8813534	10.9734871	11.2169571	11.312585	10.768081	11.3441602	11.8365846	11.7621403	11.0602759	11.7232464	11.3751531	10.5062994	11.578372	11.602283	10.6350793	11.457086	10.743155	10.8445372	10.4118323	11.1029192	11.0328931	10.7668979	10.5220508	9.9216488	11.2649046	9.941882	10.9659232	11.7078877	10.9359253	10.34224	10.878433	11.9567908	11.063023	10.8542195	11.1721256
GLRX5	8.8602449	7.5342509	8.4619467	9.0617542	7.8731079	9.5926168	8.751655	8.538349	9.1643665	8.795534	9.0404356	8.542677	7.357469	8.3359418	8.4748996	8.0454558	7.916757	8.4371067	8.1676449	7.863016	9.1550814	9.3153169	8.9656059	8.4510761	8.9173357	9.1122005	9.0796946	9.1682209	9.3446471	7.8404459	9.0200724	8.3711073	9.2294691	10.0110026	9.082263	9.338833	8.7383136	9.114201	8.646924	8.7813347	7.6951118	8.8537087	9.0021355	9.2200274	9.7354536	9.6367258	9.5321444	9.4184543	8.7809832	8.8432857	9.0208887	8.81811	8.611903	9.0917378	8.6513458	8.674474	9.321691
GLS2	3.7057263	4.347488	4.3295743	5.6842581	4.1874891	4.3223676	4.370394	4.813195	4.7118257	4.612507	5.8480869	5.702572	5.237449	4.6648399	4.1660624	6.0280611	5.8665427	5.4885139	5.3334075	5.8153514	4.3842603	5.0000882	3.7465923	5.513064	4.3421684	6.0328458	6.5788369	4.5320523	5.1545359	4.5237579	4.3811456	4.7685854	3.9859317	3.5435589	4.779943	4.854744	4.3862153	4.410687	6.545129	4.8025439	4.9881795	4.8080978	5.4890179	3.2197958	5.0075015	3.5603587	4.4037561	3.6492731	3.9516246	4.3955529	5.6562263	4.484497	3.5622288	5.2480498	5.2030586	4.2082389	5.3552907
GOT1	7.7118212	8.2172764	8.1960277	6.4594378	8.0826779	7.88076	7.8719156	7.783808	7.9926662	6.469942	6.1087212	8.344189	6.691053	7.8080844	7.8690183	7.2753876	7.5113556	7.3084166	7.6913422	6.9756644	7.8946066	7.7423492	7.4790727	7.0498454	7.189337	7.9055218	7.1570898	7.2300639	7.8884632	7.5430286	7.9833455	6.3513982	7.769566	6.4473685	8.119271	7.943245	8.0828572	8.002486	7.658237	8.0192458	7.6394458	8.6955925	8.2803286	7.8318858	8.3371394	7.832885	8.2689316	8.1731001	8.1315632	7.9217329	8.0649654	7.746996	7.588144	8.0956058	8.0360514	7.7545165	7.6012236
GPX4	11.4954894	11.4679121	11.6573409	11.5407586	11.4679121	10.9780735	11.2961037	11.388784	10.7782337	11.486808	10.9857765	10.800958	11.251	11.4129824	11.5696213	11.125255	11.6455224	11.9473843	10.5014997	11.1642426	11.6789186	11.6170039	11.5866826	11.5373209	11.3724165	11.0893419	11.0676921	10.6704332	10.8167669	11.1156468	11.1223705	11.2961037	11.0742652	11.9701807	11.380134	11.375164	11.5176154	11.498973	11.547347	12.0107418	12.1121481	10.8084686	11.7915712	11.6647307	11.7382207	11.796186	10.8166367	11.6384767	10.875525	10.4957574	11.4825571	11.6494	10.8317264	11.6258638	11.8255294	11.6437192	11.1927928
GRIA3	4.6468647	3.7377	4.5395994	3.8759982	4.8059103	4.7421135	4.4257151	3.967855	5.0259351	3.267051	4.0428239	3.712575	4.023588	3.4457765	3.6612352	3.9165184	3.0690283	3.9962722	4.4130166	4.3235299	4.5846455	4.5072372	4.2257069	5.2003033	5.1055148	4.4751782	4.3664351	3.952629	2.8201467	2.9037872	4.6657923	4.5932906	4.9734525	5.5047304	4.184235	3.896103	4.2610945	4.323955	3.774188	4.1923363	3.0050141	4.3160055	3.7506022	4.1022412	5.2165497	3.5440472	3.9426754	3.5151107	4.7795071	4.4481751	5.0326405	4.411806	4.5644287	3.0946955	2.7315712	3.6670842	3.8780887
GSK3B	8.5180632	7.4323769	7.1643371	7.5983508	8.0405182	7.250733	7.2925549	8.197637	8.7292486	7.677758	7.9083182	7.714796	8.632679	7.842727	8.1947294	7.1906869	6.9441263	7.1801211	8.7386047	7.7692672	8.3942998	8.0183093	8.3328675	8.5484185	7.8536618	7.5729076	8.1666156	6.9710611	7.9192389	7.4302571	8.0359023	7.9905123	7.466428	7.4136267	7.963179	8.033859	7.3075353	6.858432	6.776756	7.4357726	7.9808124	7.8415431	7.5586663	7.4948626	7.4416088	7.4578216	8.2757444	6.8967889	7.4665315	7.2026468	7.8756157	7.623189	7.9332755	7.9872763	7.7329113	8.1107562	7.977884
GSTM1	8.8656648	9.1225095	8.7244955	8.9852522	8.7311774	8.9860775	9.352899	9.034316	8.5243999	9.005789	9.1424	8.36356	9.693092	8.7297625	9.9219505	8.7270933	9.1558782	9.0570196	8.3707522	8.961436	9.109042	9.4995743	9.8537324	9.9273718	9.5793814	8.9553719	9.5005634	9.2556364	8.7737705	8.9576802	9.0068965	8.7512896	9.8640422	9.0176208	9.011352	8.824795	8.9676042	9.581691	8.527937	10.2186625	9.4191174	8.7564326	8.7949182	9.0111445	9.7373173	10.3747285	8.4850118	9.0144087	8.6541085	9.2844777	9.1791643	8.701861	9.8406454	8.9287334	8.9811397	9.5228311	10.0612422
GSTZ1	5.1195446	7.0717964	4.4898525	4.0456548	4.9785002	4.2765213	4.1814794	5.471631	4.3206621	5.758395	6.5006461	5.077053	4.527996	7.3575157	4.3028417	2.915311	6.287626	4.8103418	3.4086582	3.6609557	6.2639083	6.2784316	5.8864386	6.3789661	4.9026947	4.6248222	4.3893493	6.369362	7.062617	5.9197131	7.2160868	4.7494541	6.0071213	7.6633803	5.722219	5.644048	7.6176131	7.192738	6.328147	5.4173998	5.7736155	5.2775605	6.6112324	6.6193205	6.8883997	5.7634923	7.0859081	7.2345516	5.6472361	5.4312311	6.1251722	7.055258	4.737821	6.5223483	4.4192196	5.6269412	6.2913204
HELLS	2.8166747	2.6840405	3.688824	2.38517	2.6133686	1.7861112	2.0260117	2.04304	2.2369666	3.227155	2.7437034	2.406041	3.131065	2.5528829	2.5236606	2.1220023	2.3497913	2.3444787	2.8638209	2.1745669	2.30409	2.4140564	2.2532123	2.5978757	3.4871436	3.0874322	2.5484824	2.5584874	2.0843394	2.0698656	3.2993311	2.6419927	2.0106352	2.1381838	3.431021	2.400245	2.057291	2.938462	3.371764	2.5175206	2.4933291	2.2317499	2.247893	3.364397	1.6146648	1.6409603	2.1935304	1.8106011	2.3929563	3.1945869	3.3360279	2.09991	1.3316	2.1679071	2.5749139	3.2497961	2.586267
HIF1A	10.5948721	11.6044079	11.3170248	11.2040201	11.3366785	11.322757	11.4345707	11.029638	12.0744535	11.644118	11.6893129	12.572938	12.504419	11.6396809	10.8827814	12.5633467	11.5412482	11.2205541	12.723967	12.4641275	11.0279621	11.2362022	11.2167583	11.2303014	11.884201	11.7234304	11.6583341	12.0810505	11.6283996	12.0175466	11.6737054	11.5381854	11.2488386	10.9474661	10.905164	11.328426	11.1533763	11.72511	11.558225	11.1159413	10.8254792	11.3153635	11.4182044	11.3665214	11.0056026	10.6680302	11.4817538	10.510866	11.5097095	11.5259172	11.2240865	11.67449	11.5724725	11.0543515	11.2842087	11.3054361	11.3358295
HILPDA	10.3584708	10.5124264	10.7290452	10.7290452	10.9073011	9.2870931	8.6936502	8.863276	9.8153937	11.116137	9.2038749	13.170996	11.566168	10.472371	10.3917898	8.0255569	9.3183389	9.631499	8.019322	11.575846	9.600608	8.7957381	8.7351513	8.6359729	10.0979873	8.8838617	8.1603103	8.3858053	8.5182698	8.3941646	7.9993092	9.4401216	8.472197	8.5047372	8.772352	8.676779	8.3200927	8.730723	8.650451	8.4014058	9.5342616	9.1918197	9.0697928	8.97666	9.3539399	9.5788702	9.3332143	9.1514104	9.3931459	9.3402702	9.1732774	9.929766	9.336858	10.3433719	9.0220225	9.4803275	8.1738796
HMGB1	12.098388	11.4826953	11.8468017	12.0071822	11.7441583	11.9425478	11.7473285	12.092989	12.369106	11.92609	12.2901053	11.855286	11.990167	11.8768955	12.0719416	12.2660161	12.0668098	12.0813355	11.8812437	11.9572822	12.24125	12.2122691	11.9173743	12.3290584	12.0723208	12.3421686	11.8212356	11.9683567	12.1767413	12.1490719	12.0838658	12.0929893	11.866607	11.8296077	12.139491	11.825664	12.0107277	11.398776	11.42901	11.9071605	12.0658829	11.9059684	11.6355169	11.8022877	11.8812437	11.8188279	11.6308179	11.6383802	11.6383802	11.8311118	12.1282546	12.12878	12.1776558	11.9721628	11.9474271	11.9781683	11.6110457
HMOX1	11.038444	10.1805909	9.630136	9.2463376	9.5281475	8.0887144	9.7498451	9.9274	9.5161102	10.232938	10.4617208	10.174414	12.19287	10.41491	9.2334236	10.7295678	10.4892106	8.8624904	12.4126977	12.597054	8.7436369	10.1855403	11.5296852	11.5141911	12.1721075	11.9614105	10.4334555	9.3260081	10.4211582	10.2908979	10.2313305	10.1154153	10.8230553	9.4180061	8.569977	9.668512	9.9492794	10.41641	11.461716	10.2258552	10.3501633	9.7213374	10.4067937	9.8041559	10.1758677	8.6673938	9.9847713	9.4698574	9.69453	9.6702141	10.839104	10.96678	10.3554007	8.6217946	10.8537676	8.8697867	9.6343609
HRAS	8.0071734	7.0669095	7.6596394	7.0116408	8.1911133	7.0678763	7.2052274	7.438861	7.811117	7.83173	7.7286939	8.238734	8.272157	7.5637304	8.1121324	7.2466702	8.0743865	7.3893924	7.3075461	6.4896758	8.6962896	8.3604914	8.0263897	8.2768217	8.1152628	7.963314	8.2072192	8.0695597	7.5529426	7.666047	7.0537886	7.8094372	7.2120754	7.3166849	7.481476	7.280772	7.5535649	8.139716	8.100524	8.1010648	8.3252528	7.4957565	7.5998163	7.9265451	7.8491929	7.7935637	7.8961722	8.2191945	7.1823361	7.4899661	8.2592943	7.747253	7.5400919	7.6716535	7.6841111	7.5598518	8.0306086
HSF1	7.2567357	7.5946928	7.30361	7.2016328	7.4677976	6.9613155	7.6603221	7.239767	7.2932195	7.2824	5.7969232	7.446659	7.641653	7.55336	7.0620576	7.2133606	7.1058274	7.5508169	7.6621721	7.4519721	7.5103306	7.2247944	6.9099132	7.2825784	7.1638422	6.8252004	7.0706295	6.6061463	6.9398142	6.9074703	6.8644271	6.5677967	7.1448345	6.8531754	6.971305	7.233267	7.2846529	7.436073	6.816735	6.8717836	7.0063583	6.2233874	6.6244922	6.4305199	7.4587722	7.3430746	7.1174167	7.0683124	6.7545166	6.7520738	6.9601061	6.803133	6.9602042	7.2584628	7.4046996	7.0158471	7.7443316
HSPA5	11.5178012	12.9103311	11.6732851	11.5871947	11.7175229	12.530541	12.3192275	11.040897	12.3115731	12.329141	11.8096878	12.595692	12.569535	11.0690353	11.4718271	11.6097992	11.5128003	11.510324	12.6258757	13.1299056	11.8810997	11.4281765	11.3077405	11.6725878	10.9676415	11.6884015	11.0721922	11.6504137	11.5559	11.4730315	11.3587953	11.2628029	11.2445569	11.7489143	11.203645	11.172932	10.9554666	11.706868	11.317255	11.5515075	10.9695582	11.641424	11.8126513	11.3414335	11.017055	10.4408487	11.7365955	10.5814334	11.5445444	11.623591	11.3957486	11.07473	11.0901512	11.6009377	11.0920644	11.0090533	11.8772015
HSPB1	10.4727439	11.8709115	11.5470626	11.0144943	11.5407052	11.6439359	11.6863295	11.996742	11.8859619	11.671507	10.9996233	11.28291	12.202557	11.4428442	11.702297	10.638855	11.3302522	11.3151132	10.2586927	10.7830013	11.7305508	11.8366321	11.8725006	11.8310761	11.2805892	11.3383901	11.4877508	11.4477526	11.2837513	11.4182494	11.632495	11.4469941	11.7240344	11.6674608	11.66155	11.279134	11.4879036	11.399082	11.539841	12.2188885	12.011132	11.338827	11.7529415	12.2073866	11.6723137	12.1225595	11.0879253	11.9069588	11.5767348	11.5003024	11.5305158	10.97614	11.653922	11.8739636	11.8215122	11.7720045	11.7774143
IDH1	9.9127136	9.8517286	9.7930252	9.9337047	9.4806968	10.66927	9.7853988	9.910405	9.6854672	9.466042	9.7169427	9.282466	9.084321	10.0527562	9.8654366	10.0042628	10.2175104	11.5563204	8.700193	9.9029013	10.3507795	9.8399554	9.693886	9.6320403	10.1702717	9.8628002	9.8182858	10.4596655	10.1706204	10.4684159	10.2042428	9.5624058	10.1920252	9.951899	9.793868	10.216817	9.7411936	10.343478	10.56625	9.9224742	9.7570271	10.0174974	10.1233115	10.0298371	9.9860383	10.1689453	10.0185121	10.2902872	9.8459081	9.8254317	10.0246781	10.62908	9.7442693	9.972294	9.8625279	9.7668802	9.8655015
IDH2	7.9177222	8.0901128	8.7523675	8.3209204	8.5425316	7.4446239	7.3080359	6.552779	7.680904	7.945929	7.0554912	7.46835	8.267684	7.5876006	7.7702983	8.5116783	7.7644492	7.7580565	6.1791717	7.177772	7.4099691	8.5229777	7.4848212	7.5233965	8.030467	8.1722224	7.6850276	8.0872839	7.0957152	8.676926	8.1561017	8.4653523	8.1615203	8.4048274	8.248663	8.207401	7.8334345	8.2458	8.387146	8.1732593	7.8542291	8.7961439	8.1599662	8.1656018	8.3540514	7.7279178	8.4262578	8.3225932	8.2686396	8.1942468	8.1973679	7.369372	7.563115	7.9792254	7.1549229	7.618004	8.0607078
IDO1	5.9766781	5.5667266	6.899555	8.1757775	7.6592397	5.8678739	6.808448	6.908538	6.158161	6.503321	6.3644809	7.796656	6.734139	6.9091008	7.2297168	6.6915802	5.8701388	7.0833619	6.3254008	7.8940217	5.2087485	6.3448429	6.2790915	6.5699435	6.5566201	6.9065558	5.8681348	7.6558322	7.0796305	6.7038364	7.3105108	6.1455628	6.2973252	5.9970466	5.052428	5.692301	5.103151	6.948657	6.711326	7.102286	6.5092285	6.8562267	7.0318334	6.320448	7.0263321	6.5830392	4.3339258	6.6427149	6.7509736	6.3931405	5.5914574	6.3324	6.5541345	5.5460253	5.6456436	6.269453	5.4674426
IFNA1	4.7572506	4.1060969	2.2233614	3.7523957	5.5873263	5.5337958	3.8865047	3.738996	2.5499566	3.061381	2.4850481	2.972236	2.793307	2.9086832	3.2124306	2.2385009	1.8876333	2.5289695	3.5589885	3.4682519	3.2099378	4.4860685	5.633952	2.2209738	2.5808312	4.3633735	2.5410874	4.8110539	2.4519199	3.7936504	1.9473432	3.0098684	3.032296	4.3818796	5.51781	5.577074	5.3887036	3.465104	3.605137	2.771278	2.6482991	2.8708243	5.1317333	4.9918001	5.5931174	2.2638901	2.9712073	5.8527264	3.1182371	4.0823938	2.86614	1.313283	2.3907615	2.9285446	3.8269799	4.9252661	4.0358465
IFNA10	6.5116551	6.1354028	4.6901864	5.5732003	5.3962555	3.8584791	6.2715003	5.30779	6.3589607	6.265545	6.512595	6.353701	6.417904	5.4934313	6.6758224	5.8426777	6.3135999	6.1894197	6.4068031	6.1011045	5.5476462	2.2928291	4.6315257	5.3074397	6.3432975	6.2989623	7.050519	3.4879112	5.1456089	5.9839985	5.6652036	5.8387327	5.1468747	4.9383166	5.492489	5.303504	3.8322242	6.315688	4.187771	5.1836862	7.0985233	6.8382844	6.182135	5.6115852	5.4911972	5.6587284	2.4589358	6.2123814	5.8871676	5.8943851	5.207044	6.181028	4.754677	4.5636635	4.9889163	6.463246	4.4141959
IFNA14	6.6842238	5.8981289	5.6985551	7.1313495	6.5558202	5.3980662	6.0862563	6.924028	5.975295	6.603421	7.0498636	6.908462	6.073916	6.0748351	6.9608502	6.7515319	6.6134108	6.8492202	7.5162597	7.5987937	5.9434189	6.4268014	5.2332071	5.6397207	6.1430014	6.6109727	6.9850992	7.0246951	6.8142425	6.2106224	6.087463	6.6178315	6.6500302	6.5262377	6.1007	6.286183	6.5326746	6.759887	6.423343	6.2433754	7.2944264	6.0514727	6.7082296	6.2821078	6.8836138	5.9740356	5.962844	7.1013696	7.0812488	6.3348411	6.3013706	7.177739	6.6120157	5.7050615	6.709045	6.6160535	5.5994791
IFNA16	5.9076016	5.8191756	5.7657655	5.367186	6.5405131	6.0836692	5.5601325	6.21112	6.1852205	6.036595	6.5715044	6.125331	5.764104	5.8356227	6.3211618	6.2448438	6.3816448	5.7587238	6.41157	6.3091784	5.3970277	5.8358794	5.4765854	6.4381479	5.3336583	6.0434085	6.9401544	6.3882223	5.5342445	6.0491794	5.8614218	5.8828989	5.670574	6.4226568	5.105984	6.126724	5.5077449	6.784267	6.191128	5.930592	6.6314195	6.4655577	5.4267149	6.4325336	6.0269029	6.0491956	5.6763637	6.5143754	6.420233	6.1174568	5.696325	6.158219	5.9719456	5.3598872	5.7973497	6.032764	5.5637661
IFNA17	7.7042777	8.365057	7.4206017	7.5325926	7.8050397	7.5048636	8.1030485	7.455589	7.9287795	8.159167	7.3325122	8.025063	8.222994	7.3244081	8.0255519	8.1347078	7.978741	8.1921801	8.3147383	8.2374894	8.0506891	7.2247075	7.0019617	7.9650647	7.8390708	8.4139289	8.4068787	8.3178261	7.9725354	7.5883492	7.5401214	8.2933694	7.8176001	7.4608479	7.262703	7.722597	8.0277626	7.830337	8.080829	7.9570796	8.4888191	8.3106095	7.6444799	7.8058013	8.0450055	8.0076476	7.654493	7.7939696	8.5140109	8.0810507	7.3072349	7.903474	7.6907377	7.4013072	7.8133691	7.9132158	7.9341029
IFNA2	3.6183971	1.8553767	3.4166281	4.5885838	1.8903174	3.9325275	2.0661082	5.24747	1.4419276	2.898057	3.1901314	2.271165	2.313711	3.1835232	4.4091868	4.3701757	2.8960275	2.5203073	2.5547314	2.6446035	2.5270862	1.5633653	1.5717751	5.0531524	3.8339341	2.4143758	1.9981983	2.5711674	3.7012025	4.4823581	1.9062852	2.0923241	3.9551181	2.9717867	5.014835	1.803735	4.7293042	3.253203	2.826248	2.2885925	3.1132747	2.3884178	5.423645	4.3049493	2.0853633	2.6026146	4.1137752	3.0188718	1.5423128	2.6724187	2.5605387	2.859792	4.4096715	4.4887255	2.7717397	4.2428616	4.2155484
IFNA21	4.8060646	5.0632197	5.898485	3.8996079	4.5846499	4.7010697	5.2553825	3.376497	4.9257165	3.677922	4.5144294	5.204553	5.535564	3.9156432	4.9420661	5.2282657	4.3803618	3.6983606	6.2921348	4.9468015	3.3157077	3.303887	3.4223804	4.9932035	4.8490516	3.0005064	4.461596	6.4489248	4.2199363	4.9892853	5.0711263	3.9019434	6.4459233	3.4926912	3.450504	3.870126	4.0492722	3.716583	4.271995	4.9138861	6.1819588	4.6958178	6.0575593	4.8130713	3.3543372	3.6083959	3.0627113	3.9692457	5.9290942	5.0192625	4.0857522	4.49978	4.7251098	5.3920031	4.0692289	5.2241998	6.180782
IFNA4	6.1056803	6.6079449	6.0237381	7.1862374	7.001161	5.5528943	6.8694106	7.123531	6.2293472	7.060105	6.9647584	7.464251	7.433158	6.7701303	7.4227097	7.0321548	7.0157075	7.171501	6.7116171	6.905978	6.7346105	5.4993717	4.3006335	5.6891692	6.2810048	6.2155589	6.9910287	7.3138834	4.1943624	6.9939638	7.2346406	6.398758	6.4028873	6.6955303	2.860547	6.128241	6.9147195	6.813453	6.647836	5.8294193	7.5323777	6.9524635	7.1204149	6.6669147	6.8074885	6.8962471	4.0156102	6.9285887	7.6028328	6.7941466	6.2171081	6.171371	4.9666506	6.2435277	6.7330601	6.6706888	5.9706893
IFNA5	6.3492036	6.1138865	5.409552	5.7477517	5.3417992	5.6981793	6.0150755	6.528089	5.4831337	5.854134	5.9711215	5.609876	5.718201	5.2774591	5.8750542	5.1207167	5.7884361	5.5908868	6.0207774	6.121105	5.6668785	5.9099351	4.5266194	5.0743668	6.4085208	4.3501007	5.8865405	5.2972409	5.7541791	6.1045831	5.7643865	6.0234898	4.9474486	5.7986438	5.69842	5.736691	5.7722465	4.840128	5.636053	4.6873101	5.7917393	5.9031862	4.4025354	5.5382199	5.6447504	5.9411634	5.1978987	5.555908	6.5748937	5.9600997	5.4832177	5.371289	5.8483875	5.6882857	5.6995424	5.7049281	5.216437
IFNA7	6.1974957	6.5576505	6.2835747	6.8257515	6.2521218	6.2132313	6.520165	6.538684	6.2407252	6.553754	6.5075965	6.150775	5.818255	6.5023233	6.5667049	6.5070221	5.9916462	6.3855508	7.1642844	7.0057793	6.3975939	6.0970929	6.4259724	6.1890469	6.5064418	6.6759635	5.7300776	6.6003621	6.5354302	6.2066146	6.6343255	6.3781312	6.3406396	6.5662196	6.242458	5.5893	6.2422612	7.092371	6.588006	6.2091545	6.9360706	7.0403598	6.1863242	5.6682159	4.8184088	6.2339899	6.0054048	6.6033961	6.8019899	6.6210302	6.2795323	6.307282	6.4492555	5.9761972	6.5798087	6.2002632	6.6451323
IFNA8	2.1446618	1.9310399	2.8812269	4.3154315	1.3867164	2.2634965	1.9241234	2.256226	4.0724301	2.331117	1.4789311	2.133811	2.037206	1.9202824	1.852139	1.629028	1.2694843	1.6343766	1.5326651	1.4089775	1.1885844	1.7357156	1.5381802	1.4021479	1.0521517	1.1824434	1.9465106	1.581523	3.1815882	1.4795949	0.9312644	1.3507719	4.9666622	2.7954216	2.434549	1.590738	1.8493674	1.737308	1.718858	1.4055767	1.5936585	1.1974003	1.3186205	3.9506715	1.5549762	1.1974003	3.2440475	2.2953866	2.347206	0.9303855	1.2546323	1.282666	1.8355833	1.3042051	1.4447799	3.447748	2.2546189
IFNG	6.7008591	6.4021037	6.0548587	6.3239169	6.1290013	5.4764577	5.7859845	5.74402	5.6844154	6.35282	6.4258025	6.670298	6.333838	5.8259773	6.291759	5.823758	5.8613987	5.4199796	6.2509486	6.3142435	6.1707202	5.589036	6.2662978	5.1291811	6.3147363	5.4292927	6.5619395	6.6802948	5.8678282	6.4209382	5.2410656	6.1234265	5.9714525	6.320866	5.961042	4.952328	5.4332155	6.399159	6.028171	5.3760274	6.0620487	6.4380735	6.0571131	5.5605149	5.7483172	6.5881411	5.8950744	5.4789201	5.6656872	6.2530681	5.9312046	6.104583	5.9460828	5.1155973	5.5729703	6.8150695	5.7162832
IL1B	7.8976664	6.3130971	6.987109	7.1831163	6.6901012	8.4273462	8.3103945	8.058646	8.4615425	8.836165	8.9097603	8.127635	8.671073	7.0543493	7.8321685	8.3060132	6.521536	6.2794244	10.0440306	8.3748375	6.0138471	6.1662891	8.5911775	9.1182244	8.7408188	9.5394435	7.9399414	7.5349044	7.4780338	7.7226544	6.4392966	7.2202611	7.113331	5.7687989	6.645416	6.144954	6.9289305	6.776735	6.658045	6.6742472	7.2352136	7.1458481	6.8936307	7.1775105	6.5358161	6.5942018	6.6297418	7.3244471	7.2142416	6.7175161	7.0010903	6.778342	8.081466	6.3842029	5.9115095	6.4482906	6.7584382
IL6	7.2563927	8.3183205	7.5974222	7.2465113	7.5923613	7.9352898	8.8494178	7.289367	9.6468798	10.332791	10.1937024	11.955819	12.689835	7.6251918	7.2548361	9.8900644	6.4737669	6.5662865	11.7398952	11.0354293	6.6606091	5.150157	9.8171504	9.4960902	11.6889781	12.3215508	7.5303835	6.0604908	7.6423935	7.9555354	6.9785369	7.1203719	6.0105084	6.905996	8.444457	6.285751	5.8237441	6.754384	7.647574	5.6543854	6.5191518	7.5826421	6.3304828	6.4108976	6.4202441	6.2996197	7.8963849	6.6412571	6.105411	7.4648897	6.0261798	7.258385	9.8491602	5.1792213	5.9342195	7.2163842	6.5875997
IREB2	6.0080027	3.4782563	6.2117095	4.7596905	5.8941318	6.6465545	4.7659864	4.875249	5.9598641	5.203928	4.6174648	4.850762	5.056187	5.6588492	4.3653338	5.3634452	5.3588187	5.5354053	6.081591	5.8450961	3.7454389	4.6715497	4.9290019	4.7394103	4.7352074	2.6048618	5.7840245	6.010063	5.3706128	5.6702024	5.7925608	5.0286598	5.675617	6.3505087	4.348555	5.837578	5.9397181	6.318649	5.732824	5.5592989	1.8734409	5.3561887	5.539736	6.0083641	5.8965326	5.5641089	5.9328805	6.3347444	6.071897	5.9656792	1.2669683	5.9015	4.7274944	4.9108172	5.5537417	3.9118199	5.5003957
ISCU	10.658791	10.6073463	10.9022383	11.1077135	10.7637397	10.9337375	10.7751837	10.723129	10.3965284	10.898644	11.0190094	10.316185	10.473685	11.1096704	11.0156904	11.000068	11.3478808	11.5584676	9.887183	10.5632248	10.8288623	10.7635349	10.7710646	10.8065248	10.5742708	11.3362761	10.7784149	11.1802832	10.8206911	11.2239219	11.1802832	11.0497775	10.8172313	11.5445257	10.496789	10.956599	10.6910968	10.681929	11.227243	11.1096704	11.3197629	11.1751244	11.2102603	10.9564201	11.109946	11.0784177	10.4944945	11.5507879	11.2550075	10.9789071	10.9526558	11.37665	10.9533085	10.8776432	10.9348248	11.0606004	10.9809925
JUN	8.43976	10.3827951	10.3827951	9.2623933	10.0966297	10.5424984	10.2189841	11.526162	10.157454	10.898888	10.9792823	11.202314	10.446926	10.4376256	10.5424984	10.3589571	9.7292825	11.2652571	9.4140873	11.5965579	10.1231794	9.2308439	11.674823	11.926994	10.0628286	9.7134225	9.5376534	8.1228387	9.3113142	9.5926679	9.3342774	10.0900479	8.9548482	9.4073822	10.178161	9.458227	7.8404778	7.866135	8.59403	8.1180129	7.8304568	9.6633415	9.1185687	7.9884733	8.6862261	8.7018404	8.1784367	8.3821305	8.4891268	8.9167871	8.7550436	8.403698	11.4026494	8.9836968	8.4519534	9.2346809	10.8542842
KDM3B	9.6421947	9.7870424	9.5213649	9.5369262	9.5807512	9.3624405	9.8003375	9.737458	9.6905042	9.357168	9.8022695	9.055178	9.246798	9.5773977	9.3212439	9.2642248	9.384525	9.6351538	9.5819006	9.3363403	9.3471694	9.3866044	9.7562944	9.6829021	9.2172746	9.203914	9.0506424	9.3297342	9.4415111	9.5107435	9.6022879	9.5484188	9.5743987	9.2575287	9.545691	9.637517	9.783363	9.510725	8.990031	9.6128713	9.5099489	9.5271561	9.8305847	9.3822906	8.9145156	9.6710479	9.1682452	8.9907805	9.3286431	9.4261882	9.7262961	9.537819	9.2841665	9.5746516	9.5352393	9.3873259	9.1263067
